COUNTY,INDEXYEAR,LOCATION,POPULATION,TOTAL,RATE,PRSNTOTAL,PRSNRATE,MURDER,MANSLAUGHTER,FORCIBLE_SEX,ASSAULT,NON_FORCIBLE_SEX,KIDNAPPING_ABDUCTION,HUMAN_TRAFFICKING,VIOL_OF_NO_CONTACT,PRPRTYTOTAL,PRPRTYRATE,ARSON,BRIBERY,BURGLARY,COUNTERFEITING_FORGERY,DESTRUCTION_OF_PROPERTY,EXTORTION_BLACKMAIL,ROBBERY,THEFT,SCTYTOTAL,SCTYRATE,DRUG_VIOLATIONS,GAMBLING_VIOLATIONS,PORNOGRAPHY,PROSTITUTION,WEAPON_LAW_VIOLATION,ANIMAL_CRUELTY
OKANOGAN,2016,Okanogan County Sheriffs Office,29050,545,18.76,153,5.27,0,0,3,150,0,0,0,0,329,11.33,1,0,101,1,73,0,0,153,63,2.17,53,0,0,0,10,0
OKANOGAN,2017,Okanogan County Sheriffs Office,29396,432,14.7,132,4.49,1,0,5,120,0,3,0,3,246,8.37,2,0,74,0,62,0,1,107,54,1.84,43,0,0,0,11,0
OKANOGAN,2018,Okanogan County Sheriffs Office,29735,396,13.32,106,3.56,1,0,1,104,0,0,0,0,225,7.57,0,0,72,2,51,0,0,100,65,2.19,56,0,0,1,8,0
OKANOGAN,2019,Okanogan County Sheriffs Office,31065,490,15.77,150,4.83,1,0,13,132,0,2,0,2,261,8.4,2,0,60,2,65,1,0,131,79,2.54,62,0,0,0,17,0
OKANOGAN,2020,Okanogan County Sheriffs Office,31410,872,27.76,192,6.11,3,0,7,173,0,9,0,0,580,18.47,1,0,69,5,155,3,5,342,100,3.18,64,0,1,1,34,0
OKANOGAN,2012,Omak Police Department,4835,479,99.07,108,22.34,0,0,2,105,1,0,0,0,321,66.39,2,0,43,2,115,0,0,159,50,10.34,46,0,0,0,4,0
OKANOGAN,2013,Omak Police Department,4830,581,120.29,107,22.15,0,0,3,101,0,0,0,3,454,94,0,0,56,7,98,0,5,288,20,4.14,16,0,0,0,4,0
OKANOGAN,2014,Omak Police Department,4840,503,103.93,79,16.32,0,0,3,75,0,1,0,0,395,81.61,0,0,47,2,98,0,1,247,29,5.99,26,0,0,0,3,0
OKANOGAN,2015,Omak Police Department,4900,442,90.2,52,10.61,0,0,3,49,0,0,0,0,356,72.65,1,0,51,0,58,0,2,244,34,6.94,28,0,0,0,6,0
OKANOGAN,2016,Omak Police Department,4925,412,83.65,97,19.7,0,0,5,91,0,1,0,0,279,56.65,2,0,45,3,46,0,8,175,36,7.31,35,0,0,0,1,0
OKANOGAN,2017,Omak Police Department,4925,278,56.45,63,12.79,0,0,0,62,1,0,0,0,190,38.58,0,0,27,0,44,0,2,117,25,5.08,22,0,0,0,3,0
OKANOGAN,2020,Omak Police Department,4955,19,3.83,1,0.2,0,0,0,0,0,0,0,1,18,3.63,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0
OKANOGAN,2012,Oroville Police Department,1715,130,75.8,23,13.41,0,0,1,20,0,0,0,2,98,57.14,0,0,20,0,20,0,0,58,9,5.25,9,0,0,0,0,0
OKANOGAN,2013,Oroville Police Department,1715,183,106.71,39,22.74,0,0,1,31,0,0,0,7,135,78.72,0,0,34,2,18,0,0,81,9,5.25,8,0,0,0,1,0
OKANOGAN,2014,Oroville Police Department,1700,175,102.94,33,19.41,0,0,1,26,0,0,0,6,137,80.59,0,0,42,2,22,0,1,70,5,2.94,4,0,0,0,1,0
OKANOGAN,2015,Oroville Police Department,1695,155,91.45,40,23.6,0,0,1,30,0,0,0,9,112,66.08,0,0,23,1,26,0,0,62,3,1.77,3,0,0,0,0,0
OKANOGAN,2016,Oroville Police Department,1710,121,70.76,32,18.71,0,0,1,23,0,0,0,8,86,50.29,0,0,16,0,17,0,1,52,3,1.75,2,0,0,0,1,0
OKANOGAN,2017,Oroville Police Department,1705,114,66.86,35,20.53,0,0,0,28,0,0,0,7,76,44.57,0,0,5,2,24,0,0,45,3,1.76,2,0,0,0,1,0
OKANOGAN,2018,Oroville Police Department,1705,110,64.52,28,16.42,0,0,1,22,0,0,0,5,78,45.75,0,0,6,1,14,0,0,57,4,2.35,4,0,0,0,0,0
OKANOGAN,2019,Oroville Police Department,1700,18,10.59,4,2.35,1,0,0,3,0,0,0,0,13,7.65,0,0,1,0,0,0,0,12,1,0.59,1,0,0,0,0,0
OKANOGAN,2020,Oroville Police Department,1700,130,76.47,19,11.18,0,0,3,14,0,0,0,2,107,62.94,0,0,17,0,5,0,0,85,4,2.35,3,0,1,0,0,0
OKANOGAN,2012,Tonasket Police Department,1020,74,72.55,17,16.67,0,0,0,17,0,0,0,0,55,53.92,0,0,5,0,16,0,1,33,2,1.96,2,0,0,0,0,0
OKANOGAN,2013,Tonasket Police Department,1128,83,73.58,26,23.05,0,0,3,23,0,0,0,0,53,46.99,1,0,10,1,21,0,1,19,4,3.55,3,0,0,0,1,0
OKANOGAN,2014,Tonasket Police Department,1110,49,44.14,18,16.22,0,0,0,18,0,0,0,0,30,27.03,0,0,3,2,6,0,0,19,1,0.9,1,0,0,0,0,0
OKANOGAN,2015,Tonasket Police Department,1110,44,39.64,9,8.11,0,0,1,8,0,0,0,0,32,28.83,0,0,10,0,7,0,0,15,3,2.7,3,0,0,0,0,0
OKANOGAN,2016,Tonasket Police Department,1110,49,44.14,5,4.5,0,0,0,5,0,0,0,0,42,37.84,0,0,11,0,12,0,0,19,2,1.8,2,0,0,0,0,0
OKANOGAN,2017,Tonasket Police Department,1110,9,8.11,4,3.6,0,0,0,4,0,0,0,0,5,4.5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
OKANOGAN,2012,Twisp Police Department,930,28,30.11,10,10.75,0,0,0,9,1,0,0,0,18,19.35,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0
OKANOGAN,2013,Twisp Police Department,940,36,38.3,8,8.51,0,0,0,8,0,0,0,0,27,28.72,0,0,9,1,0,0,0,17,1,1.06,1,0,0,0,0,0
OKANOGAN,2014,Twisp Police Department,945,40,42.33,7,7.41,0,0,0,5,0,0,0,2,33,34.92,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0
OKANOGAN,2015,Twisp Police Department,945,43,45.5,3,3.17,0,0,1,2,0,0,0,0,40,42.33,0,0,8,0,0,0,0,32,0,0,0,0,0,0,0,0
OKANOGAN,2016,Twisp Police Department,950,31,32.63,12,12.63,0,0,0,12,0,0,0,0,18,18.95,1,0,3,0,0,0,0,14,1,1.05,1,0,0,0,0,0
OKANOGAN,2017,Twisp Police Department,970,32,32.99,10,10.31,0,0,0,9,0,0,0,1,22,22.68,0,0,9,1,0,0,0,12,0,0,0,0,0,0,0,0
OKANOGAN,2018,Twisp Police Department,975,28,28.72,7,7.18,0,0,0,3,0,0,0,4,20,20.51,0,0,1,1,0,0,0,18,1,1.03,1,0,0,0,0,0
OKANOGAN,2019,Twisp Police Department,980,21,21.43,7,7.14,0,0,0,7,0,0,0,0,14,14.29,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0
OKANOGAN,2020,Twisp Police Department,985,23,23.35,9,9.14,0,0,0,9,0,0,0,0,12,12.18,0,0,3,0,0,0,0,9,2,2.03,2,0,0,0,0,0
OKANOGAN,2016,Winthrop Marshal,430,18,41.86,6,13.95,0,0,0,5,1,0,0,0,11,25.58,0,0,1,0,4,0,0,6,1,2.33,1,0,0,0,0,0
OKANOGAN,2018,Winthrop Marshal,465,20,43.01,8,17.2,0,0,1,7,0,0,0,0,11,23.66,0,0,0,1,0,0,0,10,1,2.15,1,0,0,0,0,0
OKANOGAN,2012,Winthrop Police Department,405,12,29.63,1,2.47,0,0,0,1,0,0,0,0,11,27.16,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0
OKANOGAN,2013,Winthrop Police Department,405,8,19.75,1,2.47,0,0,0,0,0,0,0,1,7,17.28,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0
OKANOGAN,2014,Winthrop Police Department,435,20,45.98,2,4.6,0,0,0,1,1,0,0,0,18,41.38,0,0,6,0,2,0,0,10,0,0,0,0,0,0,0,0
OKANOGAN,2015,Winthrop Police Department,435,32,73.56,2,4.6,0,0,1,1,0,0,0,0,23,52.87,0,0,8,0,2,0,0,13,7,16.09,7,0,0,0,0,0
OKANOGAN,2017,Winthrop Police Department,445,4,8.99,1,2.25,0,0,0,1,0,0,0,0,3,6.74,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
OKANOGAN,2019,Winthrop Police Department,480,29,60.42,5,10.42,0,0,0,3,0,0,0,2,19,39.58,0,0,0,1,5,0,0,13,5,10.42,5,0,0,0,0,0
OKANOGAN,2020,Winthrop Police Department,500,24,48,3,6,0,0,0,3,0,0,0,0,20,40,0,0,4,3,6,0,0,7,1,2,1,0,0,0,0,0
PACIFIC,2012,COUNTY TOTAL,20972,814,38.8,185,8.8,0,0,9,156,2,0,0,18,557,26.6,0,0,179,8,96,0,1,273,72,3.4,59,0,2,1,10,0
PACIFIC,2013,COUNTY TOTAL,21000,948,45.1,256,12.2,0,0,18,217,1,0,0,20,550,26.2,2,0,185,5,79,0,1,278,142,6.8,107,0,2,0,33,0
PACIFIC,2014,COUNTY TOTAL,21100,839,39.8,250,11.8,0,0,17,210,4,1,0,18,471,22.3,1,0,154,5,29,0,1,281,118,5.6,107,0,0,0,11,0
PACIFIC,2015,COUNTY TOTAL,21210,660,31.1,211,9.9,0,0,14,187,0,0,0,10,376,17.7,1,0,124,7,25,0,2,217,73,3.4,64,0,0,0,9,0
PACIFIC,2016,COUNTY TOTAL,21180,612,28.9,197,9.3,1,0,10,175,1,1,0,9,335,15.8,0,0,89,7,22,0,1,216,80,3.8,63,0,1,0,16,0
PACIFIC,2017,COUNTY TOTAL,21250,558,26.3,154,7.2,0,0,9,133,2,0,0,10,319,15,1,0,104,8,21,0,0,185,85,4,75,0,2,0,8,0
PACIFIC,2018,COUNTY TOTAL,21422,503,23.5,155,7.2,0,0,11,135,0,1,0,8,281,13.1,2,0,74,16,17,0,3,169,67,3.1,62,0,1,0,4,0
PACIFIC,2019,COUNTY TOTAL,21640,468,21.6,139,6.4,0,0,7,126,0,0,0,6,247,11.4,1,0,74,2,32,0,2,136,82,3.8,76,0,0,0,6,0
PACIFIC,2020,COUNTY TOTAL,21840,450,20.6,144,6.6,0,0,9,122,3,0,0,10,233,10.7,0,0,75,7,24,0,1,126,73,3.3,70,0,1,0,2,0
PACIFIC,2012,Ilwaco Police Department,940,39,41.49,16,17.02,0,0,1,11,0,0,0,4,23,24.47,0,0,4,0,6,0,0,13,0,0,0,0,0,0,0,0
PACIFIC,2013,Ilwaco Police Department,940,40,42.55,19,20.21,0,0,0,13,0,0,0,6,19,20.21,0,0,4,1,6,0,0,8,2,2.13,1,0,0,0,1,0
PACIFIC,2014,Ilwaco Police Department,945,42,44.44,23,24.34,0,0,0,20,0,0,0,3,18,19.05,0,0,2,0,3,0,0,13,1,1.06,1,0,0,0,0,0
PACIFIC,2015,Ilwaco Police Department,945,34,35.98,16,16.93,0,0,0,14,0,0,0,2,14,14.81,0,0,2,0,0,0,0,12,4,4.23,4,0,0,0,0,0
PACIFIC,2016,Ilwaco Police Department,945,26,27.51,9,9.52,0,0,0,8,0,0,0,1,13,13.76,0,0,1,2,3,0,0,7,4,4.23,3,0,0,0,1,0
PACIFIC,2017,Ilwaco Police Department,945,37,39.15,12,12.7,0,0,1,7,0,0,0,4,17,17.99,1,0,2,0,4,0,0,10,8,8.47,8,0,0,0,0,0
PACIFIC,2018,Ilwaco Police Department,965,33,34.2,15,15.54,0,0,0,13,0,0,0,2,10,10.36,0,0,2,0,1,0,0,7,8,8.29,8,0,0,0,0,0
PACIFIC,2019,Ilwaco Police Department,965,32,33.16,17,17.62,0,0,0,15,0,0,0,2,9,9.33,0,0,1,0,5,0,0,3,6,6.22,6,0,0,0,0,0
PACIFIC,2020,Ilwaco Police Department,965,20,20.73,13,13.47,0,0,0,10,1,0,0,2,4,4.15,0,0,1,0,0,0,0,3,3,3.11,3,0,0,0,0,0
PACIFIC,2012,Long Beach Police Department,1402,98,69.9,28,19.97,0,0,1,19,0,0,0,8,66,47.08,0,0,23,3,4,0,0,36,4,2.85,3,0,0,0,1,0
PACIFIC,2013,Long Beach Police Department,1410,113,80.14,47,33.33,0,0,0,33,0,0,0,14,63,44.68,0,0,15,0,15,0,0,33,3,2.13,1,0,0,0,2,0
PACIFIC,2014,Long Beach Police Department,1410,113,80.14,59,41.84,0,0,1,45,0,0,0,13,50,35.46,0,0,5,0,8,0,0,37,4,2.84,4,0,0,0,0,0
PACIFIC,2015,Long Beach Police Department,1420,105,73.94,41,28.87,0,0,1,32,0,0,0,8,58,40.85,0,0,11,1,9,0,0,37,6,4.23,6,0,0,0,0,0
PACIFIC,2016,Long Beach Police Department,1430,100,69.93,37,25.87,0,0,0,33,0,0,0,4,46,32.17,0,0,7,2,4,0,0,33,17,11.89,15,0,0,0,2,0
PACIFIC,2017,Long Beach Police Department,1440,80,55.56,23,15.97,0,0,0,18,0,0,0,5,46,31.94,0,0,9,0,3,0,0,34,11,7.64,11,0,0,0,0,0
PACIFIC,2018,Long Beach Police Department,1447,69,47.68,26,17.97,0,0,1,20,0,0,0,5,34,23.5,0,0,4,0,4,0,0,26,9,6.22,9,0,0,0,0,0
PACIFIC,2019,Long Beach Police Department,1455,35,24.05,16,11,0,0,0,13,0,0,0,3,18,12.37,0,0,1,0,3,0,0,14,1,0.69,1,0,0,0,0,0
PACIFIC,2020,Long Beach Police Department,1550,50,32.26,29,18.71,0,0,0,22,1,0,0,6,17,10.97,0,0,6,0,1,0,0,10,4,2.58,3,0,0,0,1,0
PACIFIC,2012,Pacific County Sheriffs Office,14115,507,35.92,69,4.89,0,0,5,63,1,0,0,0,374,26.5,0,0,125,1,76,0,1,171,64,4.53,54,0,2,0,8,0
PACIFIC,2013,Pacific County Sheriffs Office,14125,689,48.78,155,10.97,0,0,14,140,1,0,0,0,403,28.53,2,0,161,1,48,0,1,190,131,9.27,102,0,1,0,28,0
PACIFIC,2014,Pacific County Sheriffs Office,14225,545,38.31,125,8.79,0,0,10,111,4,0,0,0,315,22.14,1,0,129,2,6,0,1,176,105,7.38,95,0,0,0,10,0
PACIFIC,2015,Pacific County Sheriffs Office,14320,411,28.7,116,8.1,0,0,10,106,0,0,0,0,237,16.55,1,0,97,3,10,0,0,126,58,4.05,51,0,0,0,7,0
PACIFIC,2016,Pacific County Sheriffs Office,14285,387,27.09,108,7.56,1,0,5,102,0,0,0,0,226,15.82,0,0,72,2,4,0,1,147,53,3.71,39,0,1,0,13,0
PACIFIC,2017,Pacific County Sheriffs Office,14360,341,23.75,84,5.85,0,0,5,79,0,0,0,0,209,14.55,0,0,78,4,7,0,0,120,48,3.34,41,0,2,0,5,0
PACIFIC,2018,Pacific County Sheriffs Office,14500,304,20.97,71,4.9,0,0,8,63,0,0,0,0,189,13.03,2,0,58,9,6,0,2,112,44,3.03,40,0,0,0,4,0
PACIFIC,2019,Pacific County Sheriffs Office,14710,302,20.53,66,4.49,0,0,3,63,0,0,0,0,168,11.42,1,0,61,2,10,0,2,92,68,4.62,64,0,0,0,4,0
PACIFIC,2020,Pacific County Sheriffs Office,14770,282,19.09,62,4.2,0,0,5,56,1,0,0,0,161,10.9,0,0,63,1,8,0,1,88,59,3.99,57,0,1,0,1,0
PACIFIC,2012,Raymond Police Department,2890,157,54.33,70,24.22,0,0,1,63,0,0,0,6,86,29.76,0,0,23,4,9,0,0,50,1,0.35,1,0,0,0,0,0
PACIFIC,2013,Raymond Police Department,2895,100,34.54,30,10.36,0,0,4,26,0,0,0,0,65,22.45,0,0,5,3,10,0,0,47,5,1.73,2,0,1,0,2,0
PACIFIC,2014,Raymond Police Department,2890,121,41.87,34,11.76,0,0,6,26,0,1,0,1,82,28.37,0,0,15,3,12,0,0,52,5,1.73,4,0,0,0,1,0
PACIFIC,2015,Raymond Police Department,2905,91,31.33,28,9.64,0,0,2,26,0,0,0,0,59,20.31,0,0,13,3,4,0,1,38,4,1.38,2,0,0,0,2,0
PACIFIC,2016,Raymond Police Department,2900,73,25.17,26,8.97,0,0,4,20,1,1,0,0,41,14.14,0,0,6,1,8,0,0,26,6,2.07,6,0,0,0,0,0
PACIFIC,2017,Raymond Police Department,2885,75,26,20,6.93,0,0,1,18,1,0,0,0,41,14.21,0,0,13,4,5,0,0,19,14,4.85,11,0,0,0,3,0
PACIFIC,2018,Raymond Police Department,2885,82,28.42,32,11.09,0,0,2,29,0,1,0,0,44,15.25,0,0,10,7,4,0,1,22,6,2.08,5,0,1,0,0,0
PACIFIC,2019,Raymond Police Department,2885,80,27.73,26,9.01,0,0,2,24,0,0,0,0,49,16.98,0,0,11,0,14,0,0,24,5,1.73,3,0,0,0,2,0
PACIFIC,2020,Raymond Police Department,2910,59,20.27,18,6.19,0,0,2,16,0,0,0,0,38,13.06,0,0,4,6,10,0,0,18,3,1.03,3,0,0,0,0,0
PACIFIC,2012,South Bend Police Department,1625,13,0.8,2,1.23,0,0,1,0,1,0,0,0,8,4.92,0,0,4,0,1,0,0,3,3,1.85,1,0,0,1,1,0
PACIFIC,2013,South Bend Police Department,1630,6,3.68,5,3.07,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,1,0,0,0,0,0
PACIFIC,2014,South Bend Police Department,1630,18,11.04,9,5.52,0,0,0,8,0,0,0,1,6,3.68,0,0,3,0,0,0,0,3,3,1.84,3,0,0,0,0,0
PACIFIC,2015,South Bend Police Department,1620,19,11.73,10,6.17,0,0,1,9,0,0,0,0,8,4.94,0,0,1,0,2,0,1,4,1,0.62,1,0,0,0,0,0
PACIFIC,2016,South Bend Police Department,1620,26,16.05,17,10.49,0,0,1,12,0,0,0,4,9,5.56,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0
PACIFIC,2017,South Bend Police Department,1620,25,15.43,15,9.26,0,0,2,11,1,0,0,1,6,3.7,0,0,2,0,2,0,0,2,4,2.47,4,0,0,0,0,0
PACIFIC,2018,South Bend Police Department,1625,15,9.23,11,6.77,0,0,0,10,0,0,0,1,4,2.46,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
PACIFIC,2019,South Bend Police Department,1625,19,11.69,14,8.62,0,0,2,11,0,0,0,1,3,1.85,0,0,0,0,0,0,0,3,2,1.23,2,0,0,0,0,0
PACIFIC,2020,South Bend Police Department,1645,39,23.71,22,13.37,0,0,2,18,0,0,0,2,13,7.9,0,0,1,0,5,0,0,7,4,2.43,4,0,0,0,0,0
PEND OREILLE,2012,COUNTY TOTAL,12925,1017,78.7,302,23.4,3,0,9,224,0,1,0,65,626,48.4,0,0,142,2,129,0,1,352,89,6.9,66,0,0,0,23,0
PEND OREILLE,2013,COUNTY TOTAL,13150,1073,81.6,299,22.7,1,1,8,218,0,0,0,71,660,50.2,2,0,142,2,149,0,0,365,114,8.7,81,0,3,0,30,0
PEND OREILLE,2014,COUNTY TOTAL,13210,885,67,269,20.4,0,0,14,203,0,1,0,51,509,38.5,2,0,135,0,87,0,1,284,107,8.1,81,0,1,0,25,0
PEND OREILLE,2015,COUNTY TOTAL,13240,732,55.3,234,17.7,0,0,15,188,0,0,0,31,412,31.1,1,0,108,0,76,0,1,226,86,6.5,63,0,2,0,21,0
PEND OREILLE,2016,COUNTY TOTAL,13290,667,50.2,219,16.5,0,0,14,174,1,1,0,29,336,25.3,2,0,72,1,36,0,1,224,112,8.4,82,0,0,0,30,0
PEND OREILLE,2017,COUNTY TOTAL,13370,606,45.3,190,14.2,0,0,13,147,3,0,0,27,354,26.5,3,0,84,3,56,0,0,208,62,4.6,50,0,0,0,12,0
PEND OREILLE,2018,COUNTY TOTAL,13540,458,33.8,156,11.5,1,0,18,100,0,0,0,37,240,17.7,0,0,68,1,37,0,0,134,62,4.6,48,0,2,0,12,0
PEND OREILLE,2019,COUNTY TOTAL,13740,504,36.7,168,12.2,0,1,13,121,0,1,0,32,285,20.7,0,0,38,3,62,0,1,181,51,3.7,37,0,2,0,12,0
PEND OREILLE,2020,COUNTY TOTAL,13850,512,37,203,14.7,2,0,21,133,0,3,0,44,267,19.3,0,0,42,2,41,0,0,182,42,3,15,0,1,0,26,0
PEND OREILLE,2019,Newport Police Department,2190,80,36.53,14,6.39,0,0,0,12,0,0,0,2,62,28.31,0,0,0,1,11,0,1,49,4,1.83,2,0,0,0,2,0
PEND OREILLE,2020,Newport Police Department,2215,70,31.6,12,5.42,0,0,0,8,0,0,0,4,51,23.02,0,0,3,1,13,0,0,34,7,3.16,5,0,0,0,2,0
PEND OREILLE,2012,Pend Oreille County Sheriffs Office,12925,1017,78.68,302,23.37,3,0,9,224,0,1,0,65,626,48.43,0,0,142,2,129,0,1,352,89,6.89,66,0,0,0,23,0
PEND OREILLE,2013,Pend Oreille County Sheriffs Office,13150,1073,81.6,299,22.74,1,1,8,218,0,0,0,71,660,50.19,2,0,142,2,149,0,0,365,114,8.67,81,0,3,0,30,0
PEND OREILLE,2014,Pend Oreille County Sheriffs Office,13210,885,66.99,269,20.36,0,0,14,203,0,1,0,51,509,38.53,2,0,135,0,87,0,1,284,107,8.1,81,0,1,0,25,0
PEND OREILLE,2015,Pend Oreille County Sheriffs Office,13240,732,55.29,234,17.67,0,0,15,188,0,0,0,31,412,31.12,1,0,108,0,76,0,1,226,86,6.5,63,0,2,0,21,0
PEND OREILLE,2016,Pend Oreille County Sheriffs Office,13290,667,50.19,219,16.48,0,0,14,174,1,1,0,29,336,25.28,2,0,72,1,36,0,1,224,112,8.43,82,0,0,0,30,0
PEND OREILLE,2017,Pend Oreille County Sheriffs Office,13370,606,45.33,190,14.21,0,0,13,147,3,0,0,27,354,26.48,3,0,84,3,56,0,0,208,62,4.64,50,0,0,0,12,0
PEND OREILLE,2018,Pend Oreille County Sheriffs Office,13540,458,33.83,156,11.52,1,0,18,100,0,0,0,37,240,17.73,0,0,68,1,37,0,0,134,62,4.58,48,0,2,0,12,0
PEND OREILLE,2019,Pend Oreille County Sheriffs Office,11550,424,36.71,154,13.33,0,1,13,109,0,1,0,30,223,19.31,0,0,38,2,51,0,0,132,47,4.07,35,0,2,0,10,0
PEND OREILLE,2020,Pend Oreille County Sheriffs Office,11635,442,37.99,191,16.42,2,0,21,125,0,3,0,40,216,18.56,0,0,39,1,28,0,0,148,35,3.01,10,0,1,0,24,0
PIERCE,2012,Bonney Lake Police Department,17730,1116,62.94,138,7.78,1,0,7,102,0,1,0,27,895,50.48,5,0,120,25,184,0,7,554,83,4.68,71,0,0,0,12,0
PIERCE,2013,Bonney Lake Police Department,18010,1089,60.47,121,6.72,0,0,5,99,3,1,0,13,904,50.19,4,0,91,23,202,0,8,576,64,3.55,55,0,0,0,9,0
PIERCE,2014,Bonney Lake Police Department,18520,1100,59.4,186,10.04,0,0,9,140,3,4,0,30,862,46.54,1,0,119,34,170,0,7,531,52,2.81,44,0,0,0,8,0
PIERCE,2015,Bonney Lake Police Department,19490,1015,52.08,150,7.7,0,0,15,102,3,1,0,29,782,40.12,2,0,99,31,139,2,5,504,83,4.26,65,0,0,0,18,0
PIERCE,2016,Bonney Lake Police Department,20000,1129,56.45,169,8.45,0,0,13,113,1,3,0,39,886,44.3,0,0,121,22,165,0,5,573,74,3.7,59,0,1,0,14,0
PIERCE,2017,Bonney Lake Police Department,20688,1137,54.96,152,7.35,0,0,17,105,1,0,0,29,910,43.99,2,0,113,19,165,1,5,605,75,3.63,57,0,1,0,17,0
PIERCE,2018,Bonney Lake Police Department,20940,1014,48.42,166,7.93,0,0,17,100,3,2,0,44,751,35.86,3,0,79,30,132,3,2,502,97,4.63,80,0,1,1,15,0
PIERCE,2019,Bonney Lake Police Department,21060,960,45.58,203,9.64,0,0,20,126,1,1,0,55,640,30.39,2,0,64,12,125,3,7,427,117,5.56,95,0,7,0,15,0
PIERCE,2020,Bonney Lake Police Department,21390,1000,46.75,176,8.23,1,0,13,113,0,0,1,48,716,33.47,8,0,57,12,112,5,4,518,108,5.05,83,0,5,0,20,0
PIERCE,2013,Buckley Police Department,5465,288,52.7,71,12.99,0,0,2,68,0,0,0,1,208,38.06,5,0,9,0,34,0,0,160,9,1.65,9,0,0,0,0,0
PIERCE,2014,Buckley Police Department,5525,442,80,144,26.06,0,0,4,135,0,1,0,4,262,47.42,1,0,30,2,78,0,5,146,36,6.52,33,0,0,0,3,0
PIERCE,2015,Buckley Police Department,5540,365,65.88,152,27.44,0,0,4,140,0,2,0,6,178,32.13,3,0,18,3,41,0,0,113,35,6.32,33,0,0,0,2,0
PIERCE,2016,Buckley Police Department,5675,264,46.52,113,19.91,0,0,4,101,0,0,0,8,133,23.44,0,0,9,1,24,0,0,99,18,3.17,15,0,0,0,3,0
PIERCE,2017,Buckley Police Department,5825,85,14.59,50,8.58,0,0,3,42,0,0,0,5,33,5.67,0,0,8,0,6,0,0,19,2,0.34,2,0,0,0,0,0
PIERCE,2018,Buckley Police Department,5920,272,45.95,65,10.98,0,0,5,46,0,0,0,14,148,25,2,0,21,2,42,0,1,80,59,9.97,50,0,1,0,8,0
PIERCE,2019,Buckley Police Department,6040,352,58.28,88,14.57,0,0,7,65,0,0,0,16,171,28.31,3,0,32,3,51,0,0,82,93,15.4,81,0,0,0,12,0
PIERCE,2020,Buckley Police Department,6260,259,41.37,73,11.66,0,0,6,53,0,0,0,14,135,21.57,2,0,18,2,31,0,1,81,51,8.15,42,0,0,0,9,0
PIERCE,2012,COUNTY TOTAL,779429,70493,90.4,13299,17.1,35,2,753,9853,94,194,0,2368,53278,68.4,164,1,8721,796,12915,33,886,29762,3916,5,3035,0,46,208,627,0
PIERCE,2013,COUNTY TOTAL,806513,70552,87.5,13267,16.4,24,1,749,10022,84,180,0,2207,53478,66.3,202,0,7974,794,12637,45,908,30918,3807,4.7,2773,0,57,178,799,0
PIERCE,2014,COUNTY TOTAL,812855,68336,84.1,13203,16.2,30,2,794,9877,85,170,0,2245,51110,62.9,162,0,8382,800,10841,53,981,29891,4023,4.9,3042,0,66,149,766,0
PIERCE,2015,COUNTY TOTAL,821688,68571,83.5,13469,16.4,34,1,854,10075,80,153,0,2272,50923,62,164,2,7276,756,11458,58,918,30291,4179,5.1,3190,0,61,164,764,0
PIERCE,2016,COUNTY TOTAL,835813,71961,86.1,13778,16.5,29,0,893,10205,79,161,0,2411,54129,64.8,174,2,6903,845,12452,53,1008,32692,4054,4.9,3145,0,83,114,712,0
PIERCE,2017,COUNTY TOTAL,850828,67063,78.8,13240,15.6,23,1,965,9690,70,143,0,2348,49930,58.7,163,1,5900,775,11754,100,833,30404,3893,4.6,3000,0,114,107,672,0
PIERCE,2018,COUNTY TOTAL,863452,66402,76.9,13653,15.8,48,0,1009,9921,77,154,0,2444,48292,55.9,195,0,5400,761,11850,124,931,29031,4457,5.2,3522,0,106,85,744,0
PIERCE,2019,COUNTY TOTAL,879553,65443,74.4,14172,16.1,30,2,1031,10351,51,169,0,2538,46723,53.1,200,1,5099,712,12255,105,883,27468,4548,5.2,3575,0,147,83,743,0
PIERCE,2020,COUNTY TOTAL,892285,67428,75.6,13333,14.9,54,2,751,9526,42,208,12,2738,50863,57,252,0,5371,406,12055,151,831,31797,3232,3.6,2344,0,140,36,709,3
PIERCE,2012,DuPont Police Department,8640,251,29.05,58,6.71,0,0,1,38,3,0,0,16,163,18.87,0,0,19,1,64,0,1,78,30,3.47,25,0,0,0,5,0
PIERCE,2013,DuPont Police Department,8855,198,22.36,60,6.78,0,0,7,35,4,1,0,13,135,15.25,0,0,16,0,44,0,0,75,3,0.34,1,0,0,1,1,0
